CPU	 17	 0.033325
CPU	 25	 0.033325
CPU	 23	 0.033325
CPU	 15	 0.03335
CPU	 11	 0.033325
CPU	 9	 0.03335
CPU	 7	 0.03335
CPU	 1	 0.066675
CPU	 3	 0.03335
CPU	 5	 0.033325
CPU	 13	 0.033325
CPU	 19	 0.033325
CPU	 21	 0.03335
CPU	 27	 0.033325
CPU	 29	 0.05
CPU	 31	 0.033325
CPU	 33	 0.033325
CPU	 35	 0.033325
CPU	 37	 0.033325
CPU	 39	 0.033325
CPU	 41	 0.033325
CPU	 43	 0.033325
CPU	 45	 0.033325
CPU	 47	 0.05
CPU	 49	 0.05
CPU	 51	 0.05
CPU	 53	 0.05
CPU	 55	 0.05
CPU	 57	 0.05
CPU	 59	 0.05
CPU	 61	 0.05
CPU	 63	 0.05
CPU	 65	 0.033325
CPU	 67	 0.05
CPU	 69	 0.033325
CPU	 71	 0.033325
CPU	 73	 0.05
CPU	 75	 0.05
CPU	 77	 0.033325
CPU	 79	 0.03335
CPU	 81	 0.033325
CPU	 83	 0.033325
CPU	 85	 0.03335
CPU	 87	 0.033325
CPU	 89	 0.05
CPU	 91	 0.033325
CPU	 93	 0.05
CPU	 95	 0.05
CPU	 97	 0.05
CPU	 99	 0.033325
IO	 0	 905.467
IO	 20	 905.117
IO	 16	 905.183
IO	 14	 905.217
IO	 10	 905.283
IO	 6	 905.367
IO	 2	 905.467
IO	 4	 905.4
IO	 8	 905.333
IO	 12	 905.25
IO	 18	 905.15
IO	 22	 905.117
IO	 24	 905.1
IO	 26	 905.083
IO	 28	 905.083
IO	 30	 905.05
IO	 32	 905.033
IO	 34	 905
IO	 36	 904.967
IO	 38	 904.933
IO	 40	 904.9
IO	 42	 904.883
IO	 44	 904.85
IO	 46	 904.8
IO	 48	 904.767
IO	 50	 904.717
IO	 52	 904.667
IO	 54	 904.617
IO	 56	 904.567
IO	 58	 904.517
IO	 60	 904.467
IO	 62	 904.4
IO	 64	 904.333
IO	 66	 904.283
IO	 68	 904.233
IO	 70	 904.183
IO	 72	 904.117
IO	 74	 904.05
IO	 76	 903.983
IO	 78	 903.917
IO	 80	 903.833
IO	 82	 903.783
IO	 84	 903.717
IO	 86	 903.65
IO	 88	 903.6
IO	 90	 903.533
IO	 92	 903.45
IO	 94	 903.367
IO	 96	 903.283
IO	 98	 903.217
