CPU	 17	 0.033325
CPU	 15	 0.033325
CPU	 9	 0.033325
CPU	 7	 0.03335
CPU	 5	 0.033325
CPU	 1	 0.033325
CPU	 3	 0.033325
CPU	 11	 0.033325
CPU	 13	 0.03335
CPU	 19	 0.033325
CPU	 21	 0.016675
CPU	 23	 0.033325
CPU	 25	 0.033325
CPU	 27	 0.033325
CPU	 29	 0.033325
CPU	 31	 0.05
CPU	 33	 0.033325
CPU	 35	 0.033325
CPU	 37	 0.05
CPU	 39	 0.05
CPU	 41	 0.033325
CPU	 43	 0.033325
CPU	 45	 0.05
CPU	 47	 0.05
CPU	 49	 0.05
CPU	 51	 0.05
CPU	 53	 0.05
CPU	 55	 0.05
CPU	 57	 0.033325
CPU	 59	 0.033325
CPU	 61	 0.03335
CPU	 63	 0.033325
CPU	 65	 0.05
CPU	 67	 0.033325
CPU	 69	 0.05
CPU	 71	 0.033325
CPU	 73	 0.05
CPU	 75	 0.05
CPU	 77	 0.05
CPU	 79	 0.033325
CPU	 81	 0.05
CPU	 83	 0.03335
CPU	 85	 0.016675
CPU	 87	 0.05
CPU	 89	 0.03335
CPU	 91	 0.05
CPU	 93	 0.05
CPU	 95	 0.05
CPU	 97	 0.05
CPU	 99	 0.05
IO	 84	 9829
IO	 30	 9831.33
IO	 34	 9832.72
IO	 20	 9833.33
IO	 44	 9832.85
IO	 14	 9833.67
IO	 42	 9833.03
IO	 58	 9832.72
IO	 88	 9831.72
IO	 6	 9834.53
IO	 4	 9834.57
IO	 10	 9834.52
IO	 40	 9833.88
IO	 98	 9832.15
IO	 68	 9833.7
IO	 82	 9833.25
IO	 90	 9833
IO	 16	 9835.33
IO	 72	 9833.77
IO	 56	 9834.6
IO	 60	 9834.62
IO	 50	 9834.98
IO	 38	 9835.4
IO	 24	 9835.83
IO	 64	 9834.8
IO	 80	 9834.22
IO	 54	 9835.17
IO	 32	 9835.85
IO	 78	 9834.35
IO	 94	 9833.85
IO	 28	 9836.07
IO	 8	 9836.48
IO	 62	 9835.07
IO	 48	 9835.58
IO	 52	 9835.53
IO	 18	 9836.45
IO	 70	 9835.12
IO	 36	 9836.27
IO	 46	 9835.98
IO	 76	 9834.95
IO	 12	 9836.98
IO	 0	 9837.2
IO	 92	 9834.57
IO	 96	 9834.42
IO	 26	 9836.78
IO	 74	 9835.35
IO	 66	 9835.72
IO	 2	 9837.47
IO	 86	 9835.05
IO	 22	 9837.08
