CPU	 1	 0.033325
CPU	 3	 0.03335
CPU	 5	 0.033325
CPU	 7	 0.033325
CPU	 9	 0.033325
CPU	 11	 0.03335
CPU	 13	 0.033325
CPU	 15	 0.033325
CPU	 17	 0.033325
CPU	 19	 0.05
CPU	 21	 0.05
CPU	 23	 0.05
CPU	 25	 0.05
CPU	 27	 0.05
CPU	 29	 0.05
CPU	 31	 0.05
CPU	 33	 0.033325
CPU	 35	 0.033325
CPU	 37	 0.033325
CPU	 39	 0.05
CPU	 41	 0.033325
CPU	 43	 0.03335
CPU	 45	 0.03335
CPU	 47	 0.033325
CPU	 49	 0.033325
CPU	 51	 0.03335
CPU	 53	 0.05
CPU	 55	 0.05
CPU	 57	 0.05
CPU	 59	 0.05
CPU	 61	 0.033325
CPU	 63	 0.03335
CPU	 65	 0.05
CPU	 67	 0.03335
CPU	 69	 0.033325
CPU	 71	 0.05
CPU	 73	 0.05
CPU	 75	 0.033325
CPU	 77	 0.033325
CPU	 79	 0.03335
CPU	 81	 0.033325
CPU	 83	 0.033325
CPU	 85	 0.05
CPU	 87	 0.033325
CPU	 89	 0.05
CPU	 91	 0.05
CPU	 93	 0.033325
CPU	 95	 0.05
CPU	 97	 0.033325
CPU	 99	 0.05
IO	 0	 835.15
IO	 2	 835.133
IO	 4	 835.133
IO	 6	 835.133
IO	 8	 835.117
IO	 10	 835.117
IO	 12	 835.117
IO	 14	 835.117
IO	 16	 835.083
IO	 18	 835.083
IO	 20	 835.05
IO	 22	 835.033
IO	 24	 835
IO	 26	 834.983
IO	 28	 834.95
IO	 30	 834.933
IO	 32	 834.9
IO	 34	 834.883
IO	 36	 834.85
IO	 38	 834.8
IO	 40	 834.767
IO	 42	 834.717
IO	 44	 834.683
IO	 46	 834.65
IO	 48	 834.6
IO	 50	 834.55
IO	 52	 834.5
IO	 54	 834.467
IO	 56	 834.4
IO	 58	 834.35
IO	 60	 834.283
IO	 62	 834.233
IO	 64	 834.183
IO	 66	 834.1
IO	 68	 834.05
IO	 70	 834
IO	 72	 833.917
IO	 74	 833.883
IO	 76	 833.817
IO	 78	 833.767
IO	 80	 833.7
IO	 82	 833.633
IO	 84	 833.583
IO	 86	 833.5
IO	 88	 833.433
IO	 90	 833.35
IO	 92	 833.3
IO	 94	 833.217
IO	 96	 833.15
IO	 98	 833.067
