CPU	 15	 0.033325
CPU	 23	 0.033325
CPU	 21	 0.03335
CPU	 13	 0.03335
CPU	 9	 0.033325
CPU	 7	 0.03335
CPU	 3	 0.083325
CPU	 1	 0.033325
CPU	 5	 0.033325
CPU	 11	 0.033325
CPU	 17	 0.01665
CPU	 19	 0.033325
CPU	 25	 0.033325
CPU	 27	 0.05
CPU	 29	 0.033325
CPU	 31	 0.033325
CPU	 33	 0.033325
CPU	 35	 0.033325
CPU	 37	 0.033325
CPU	 39	 0.033325
CPU	 41	 0.05
CPU	 43	 0.033325
CPU	 45	 0.05
CPU	 47	 0.03335
CPU	 49	 0.05
CPU	 51	 0.05
CPU	 53	 0.05
CPU	 55	 0.03335
CPU	 57	 0.033325
CPU	 59	 0.033325
CPU	 61	 0.03335
CPU	 63	 0.05
CPU	 65	 0.033325
CPU	 67	 0.03335
CPU	 69	 0.033325
CPU	 71	 0.033325
CPU	 73	 0.05
CPU	 75	 0.033325
CPU	 77	 0.05
CPU	 79	 0.033325
CPU	 81	 0.05
CPU	 83	 0.05
CPU	 85	 0.03335
CPU	 87	 0.033325
CPU	 89	 0.033325
CPU	 91	 0.03335
CPU	 93	 0.033325
CPU	 95	 0.05
CPU	 97	 0.033325
CPU	 99	 0.05
IO	 0	 841.483
IO	 18	 841.15
IO	 14	 841.233
IO	 12	 841.267
IO	 8	 841.333
IO	 6	 841.367
IO	 2	 841.483
IO	 4	 841.4
IO	 10	 841.3
IO	 16	 841.183
IO	 20	 841.15
IO	 22	 841.133
IO	 24	 841.133
IO	 26	 841.117
IO	 28	 841.1
IO	 30	 841.067
IO	 32	 841.033
IO	 34	 841.017
IO	 36	 840.983
IO	 38	 840.933
IO	 40	 840.9
IO	 42	 840.883
IO	 44	 840.833
IO	 46	 840.8
IO	 48	 840.75
IO	 50	 840.717
IO	 52	 840.667
IO	 54	 840.617
IO	 56	 840.567
IO	 58	 840.5
IO	 60	 840.45
IO	 62	 840.4
IO	 64	 840.35
IO	 66	 840.3
IO	 68	 840.233
IO	 70	 840.183
IO	 72	 840.117
IO	 74	 840.05
IO	 76	 839.983
IO	 78	 839.933
IO	 80	 839.85
IO	 82	 839.767
IO	 84	 839.717
IO	 86	 839.65
IO	 88	 839.583
IO	 90	 839.533
IO	 92	 839.467
IO	 94	 839.4
IO	 96	 839.317
IO	 98	 839.25
