CPU	 1	 0.033325
CPU	 3	 0.03335
CPU	 5	 0.033325
CPU	 7	 0.033325
CPU	 9	 0.03335
CPU	 11	 0.03335
CPU	 13	 0.033325
CPU	 15	 0.033325
CPU	 17	 0.033325
CPU	 19	 0.05
CPU	 21	 0.05
CPU	 23	 0.03335
CPU	 25	 0.03335
CPU	 27	 0.03335
CPU	 29	 0.03335
CPU	 31	 0.03335
CPU	 33	 0.03335
CPU	 35	 0.03335
CPU	 37	 0.05
CPU	 39	 0.033325
CPU	 41	 0.05
CPU	 43	 0.033325
CPU	 45	 0.03335
CPU	 47	 0.03335
CPU	 49	 0.033325
CPU	 51	 0.033325
CPU	 53	 0.05
CPU	 55	 0.05
CPU	 57	 0.05
CPU	 59	 0.05
CPU	 61	 0.05
CPU	 63	 0.05
CPU	 65	 0.05
CPU	 67	 0.033325
CPU	 69	 0.05
CPU	 71	 0.05
CPU	 73	 0.03335
CPU	 75	 0.05
CPU	 77	 0.033325
CPU	 79	 0.03335
CPU	 81	 0.033325
CPU	 83	 0.05
CPU	 85	 0.03335
CPU	 87	 0.05
CPU	 89	 0.05
CPU	 91	 0.033325
CPU	 93	 0.05
CPU	 95	 0.033325
CPU	 97	 0.05
CPU	 99	 0.033325
IO	 0	 829.333
IO	 2	 829.333
IO	 4	 829.317
IO	 6	 829.317
IO	 8	 829.317
IO	 10	 829.3
IO	 12	 829.3
IO	 14	 829.283
IO	 16	 829.283
IO	 18	 829.267
IO	 20	 829.233
IO	 22	 829.217
IO	 24	 829.183
IO	 26	 829.183
IO	 28	 829.15
IO	 30	 829.133
IO	 32	 829.1
IO	 34	 829.067
IO	 36	 829.033
IO	 38	 829
IO	 40	 828.95
IO	 42	 828.917
IO	 44	 828.867
IO	 46	 828.85
IO	 48	 828.8
IO	 50	 828.75
IO	 52	 828.7
IO	 54	 828.667
IO	 56	 828.6
IO	 58	 828.55
IO	 60	 828.5
IO	 62	 828.433
IO	 64	 828.35
IO	 66	 828.3
IO	 68	 828.25
IO	 70	 828.183
IO	 72	 828.117
IO	 74	 828.067
IO	 76	 828
IO	 78	 827.933
IO	 80	 827.883
IO	 82	 827.833
IO	 84	 827.75
IO	 86	 827.7
IO	 88	 827.617
IO	 90	 827.533
IO	 92	 827.467
IO	 94	 827.417
IO	 96	 827.333
IO	 98	 827.25
